Order Date,Region,State,City,Category,Sub-Category,Sales,Profit,Quantity,Customer Name,Segment
28-01-2023,East,Massachusetts,Worcester,Technology,Machines,1322.39,354.36,3,Mary Taylor,Consumer
28-01-2023,East,Pennsylvania,Philadelphia,Office Supplies,Binders,281.22,-52.38,7,Donald Lopez,Consumer
28-01-2023,East,New York,Rochester,Office Supplies,Paper,297.41,96.72,2,Paul Anderson,Home Office
28-01-2023,East,Ohio,Columbus,Technology,Accessories,2588.62,393.17,4,Richard Gonzalez,Home Office
28-01-2023,West,Arizona,Mesa,Furniture,Tables,329.64,55.32,1,Richard Taylor,Corporate
28-01-2023,Central,Michigan,Detroit,Furniture,Chairs,581.2,186.39,2,Anthony Gonzalez,Corporate
28-01-2023,Central,Texas,Dallas,Furniture,Bookcases,1052.87,480.9,3,Matthew Hernandez,Corporate
28-01-2023,Central,Illinois,Aurora,Office Supplies,Appliances,537.17,252.79,4,Richard Jackson,Home Office
28-01-2023,West,Oregon,Portland,Furniture,Bookcases,1024.38,198.6,4,John Jones,Consumer
28-01-2023,West,Oregon,Portland,Office Supplies,Art,356.5,106.54,6,Matthew Jackson,Home Office
28-01-2023,Central,Indiana,Fort Wayne,Technology,Machines,55.67,20.36,1,Charles Martin,Corporate
28-01-2023,West,Washington,Seattle,Furniture,Furnishings,979.31,211.45,5,Matthew Gonzalez,Consumer
28-01-2023,Central,Michigan,Detroit,Technology,Machines,1722.88,835.76,3,William Rodriguez,Consumer
29-01-2023,East,Ohio,Cleveland,Office Supplies,Appliances,822.71,181.78,9,Daniel Martin,Consumer
29-01-2023,West,Washington,Tacoma,Technology,Copiers,3751,-375.13,4,Richard Rodriguez,Corporate
29-01-2023,West,Arizona,Phoenix,Furniture,Tables,467.4,232.95,3,Daniel Lopez,Consumer
29-01-2023,West,Washington,Spokane,Furniture,Chairs,168.84,45.03,2,John Garcia,Home Office
29-01-2023,South,Virginia,Richmond,Office Supplies,Storage,168.87,65.31,4,Daniel Martin,Consumer
29-01-2023,East,New York,Rochester,Office Supplies,Storage,21.72,2.27,1,Steven Martin,Consumer
29-01-2023,West,California,Sacramento,Furniture,Chairs,339.25,88.21,1,Paul Anderson,Consumer
29-01-2023,Central,Indiana,Evansville,Technology,Phones,464.26,187.75,1,William Rodriguez,Home Office
29-01-2023,Central,Indiana,Evansville,Office Supplies,Paper,870.08,204.82,6,Robert Smith,Home Office
29-01-2023,East,Massachusetts,Springfield,Office Supplies,Appliances,7.11,3.02,1,Charles Martin,Consumer
30-01-2023,Central,Indiana,Evansville,Technology,Accessories,3494.67,1081.39,4,Matthew Smith,Consumer
30-01-2023,Central,Wisconsin,Green Bay,Furniture,Bookcases,2690.1,1278.07,5,Matthew Martin,Home Office
30-01-2023,Central,Michigan,Warren,Furniture,Tables,414.17,86.8,1,Anthony Garcia,Home Office
30-01-2023,East,New Jersey,Jersey City,Furniture,Furnishings,2214.06,523,5,Mary Moore,Home Office
30-01-2023,West,California,Los Angeles,Office Supplies,Appliances,1138.86,550.57,8,Steven Martin,Home Office
30-01-2023,Central,Texas,Dallas,Furniture,Chairs,968.92,143.55,2,Thomas Taylor,Consumer
30-01-2023,Central,Wisconsin,Green Bay,Furniture,Chairs,1106.3,344.79,8,Anthony Moore,Consumer
30-01-2023,South,Tennessee,Memphis,Technology,Phones,2805.09,627.94,5,Donald Miller,Consumer
31-01-2023,East,New York,New York City,Technology,Copiers,1070.08,-191.55,4,William Smith,Home Office
31-01-2023,Central,Texas,Austin,Technology,Accessories,1711.34,358.09,4,Richard Martinez,Consumer
31-01-2023,Central,Wisconsin,Madison,Office Supplies,Paper,75.67,10.71,1,Joseph Smith,Home Office
31-01-2023,West,Colorado,Colorado Springs,Furniture,Tables,255.35,77.82,3,Mark Johnson,Home Office
31-01-2023,Central,Michigan,Grand Rapids,Technology,Phones,2320.69,745.92,2,John Rodriguez,Consumer
31-01-2023,Central,Texas,Dallas,Furniture,Furnishings,2182.92,956.52,6,William Rodriguez,Corporate
31-01-2023,South,Georgia,Columbus,Technology,Copiers,755.49,111.14,1,Richard Jones,Home Office
01-02-2023,South,Florida,Miami,Technology,Phones,195.09,-37.52,3,Andrew Davis,Consumer
01-02-2023,West,Arizona,Tucson,Technology,Machines,2026.89,717.96,8,Charles Miller,Corporate
01-02-2023,South,Florida,Tampa,Furniture,Bookcases,490.24,-96.23,3,Anthony Smith,Consumer
01-02-2023,West,Arizona,Tucson,Technology,Accessories,757.65,129.93,1,Donald Johnson,Home Office
01-02-2023,East,Pennsylvania,Philadelphia,Office Supplies,Art,95.24,21.37,1,Mark Gonzalez,Corporate
01-02-2023,South,Georgia,Columbus,Furniture,Tables,1445.07,414.94,5,Jane Martinez,Consumer
01-02-2023,South,Virginia,Norfolk,Technology,Accessories,3040.08,454.34,3,Daniel Lopez,Corporate
01-02-2023,East,Pennsylvania,Pittsburgh,Office Supplies,Binders,62.91,8.63,4,Joseph Hernandez,Consumer
01-02-2023,South,Georgia,Columbus,Furniture,Bookcases,316.2,92.94,2,Joshua Smith,Consumer
01-02-2023,East,Ohio,Cleveland,Technology,Accessories,117.33,42.81,2,Joseph Thomas,Corporate
01-02-2023,South,Florida,Jacksonville,Furniture,Tables,3282.53,632.39,6,William Taylor,Consumer
02-02-2023,East,Pennsylvania,Philadelphia,Furniture,Tables,1542.52,355.14,5,Paul Lopez,Corporate
02-02-2023,West,Colorado,Colorado Springs,Furniture,Tables,995.59,438.59,4,Andrew Taylor,Home Office
02-02-2023,West,Arizona,Tucson,Technology,Machines,1852.62,-145.73,2,Joseph Martinez,Home Office
02-02-2023,Central,Wisconsin,Madison,Technology,Phones,3547.17,1725.27,3,Matthew Hernandez,Corporate
02-02-2023,Central,Illinois,Naperville,Office Supplies,Binders,281.06,47.65,2,Steven Taylor,Consumer
02-02-2023,West,Washington,Spokane,Technology,Machines,1907.92,413.67,3,Matthew Williams,Consumer
02-02-2023,West,Colorado,Colorado Springs,Furniture,Furnishings,579.77,156.72,3,Jane Anderson,Corporate
02-02-2023,West,Colorado,Aurora,Technology,Accessories,542.29,138.04,1,Steven Hernandez,Corporate
02-02-2023,East,New Jersey,Newark,Office Supplies,Paper,141.89,20.46,4,Joseph Jackson,Consumer
02-02-2023,West,Colorado,Colorado Springs,Technology,Machines,1781.33,306.56,3,Robert Moore,Corporate
02-02-2023,East,New York,Rochester,Technology,Phones,5789.77,2180.76,5,Richard Wilson,Consumer
02-02-2023,South,Virginia,Norfolk,Office Supplies,Envelopes,487.52,215.69,4,Matthew Martin,Corporate
03-02-2023,South,Florida,Miami,Office Supplies,Envelopes,703.37,144.92,5,Anthony Miller,Consumer
03-02-2023,Central,Michigan,Warren,Furniture,Bookcases,730.57,174.47,3,Donald Anderson,Consumer
03-02-2023,West,California,Sacramento,Technology,Phones,3014.85,1311.74,6,Robert Martin,Consumer
03-02-2023,East,Pennsylvania,Pittsburgh,Furniture,Bookcases,196.33,84.47,1,David Jones,Corporate
03-02-2023,West,Arizona,Phoenix,Technology,Copiers,618.33,177.77,2,Matthew Gonzalez,Corporate
03-02-2023,South,Georgia,Augusta,Office Supplies,Appliances,117.34,14.37,4,Jane Johnson,Home Office
04-02-2023,West,Arizona,Mesa,Technology,Accessories,2238.43,-215.04,5,Richard Gonzalez,Home Office
04-02-2023,Central,Texas,Houston,Office Supplies,Storage,235.62,37.26,4,Joseph Martin,Consumer
04-02-2023,West,Arizona,Mesa,Office Supplies,Art,173.54,63.96,2,Steven Martin,Consumer
04-02-2023,East,New York,New York City,Furniture,Furnishings,202.4,60.46,1,Paul Taylor,Consumer
04-02-2023,West,Oregon,Portland,Furniture,Bookcases,1706.12,781.44,3,Mark Lopez,Home Office
04-02-2023,South,North Carolina,Charlotte,Furniture,Chairs,1138.9,351.87,3,Joseph Williams,Consumer
04-02-2023,Central,Illinois,Aurora,Technology,Copiers,4244.15,1111.14,9,David Gonzalez,Consumer
04-02-2023,Central,Michigan,Grand Rapids,Technology,Machines,2115.23,-137.9,3,Mark Wilson,Consumer
04-02-2023,Central,Wisconsin,Milwaukee,Furniture,Chairs,160.06,62.66,2,Christopher Thomas,Corporate
04-02-2023,South,Virginia,Virginia Beach,Technology,Accessories,4952.85,1832.88,5,Anthony Williams,Consumer
04-02-2023,West,Oregon,Portland,Furniture,Furnishings,230.35,-34.2,1,Joseph Moore,Corporate
04-02-2023,South,North Carolina,Greensboro,Furniture,Chairs,374.78,139.19,4,John Davis,Corporate
04-02-2023,South,Virginia,Richmond,Office Supplies,Storage,145.19,-12.74,2,Robert Hernandez,Consumer
04-02-2023,Central,Wisconsin,Milwaukee,Furniture,Bookcases,353.46,166.75,2,Anthony Smith,Corporate
04-02-2023,West,Colorado,Denver,Furniture,Furnishings,1328.16,378.65,3,Robert Williams,Home Office
05-02-2023,South,Tennessee,Knoxville,Office Supplies,Appliances,596.16,110.44,5,Thomas Miller,Corporate
05-02-2023,Central,Wisconsin,Madison,Furniture,Furnishings,457.62,182.33,1,John Jones,Home Office
05-02-2023,Central,Illinois,Aurora,Technology,Accessories,5714.94,805.67,6,Mark Anderson,Consumer
05-02-2023,East,New York,New York City,Furniture,Bookcases,231.08,34.34,3,Donald Taylor,Home Office
05-02-2023,Central,Michigan,Grand Rapids,Furniture,Furnishings,911.05,-122.16,2,Thomas Anderson,Consumer
05-02-2023,South,Florida,Tampa,Technology,Machines,1100.71,246.6,3,Christopher Thomas,Corporate
05-02-2023,East,New York,Buffalo,Technology,Phones,1710.67,745.87,3,Mary Smith,Consumer
05-02-2023,South,Tennessee,Nashville,Technology,Phones,1519.46,657.54,2,Richard Lopez,Consumer
05-02-2023,West,California,Sacramento,Technology,Machines,3163.73,1551.79,4,Joshua Jackson,Corporate
05-02-2023,Central,Texas,Houston,Furniture,Furnishings,1077.6,324.89,2,Richard Wilson,Home Office
05-02-2023,West,Washington,Seattle,Furniture,Furnishings,490.35,149.06,1,Joseph Lopez,Corporate
05-02-2023,Central,Texas,San Antonio,Technology,Machines,1212.01,542.61,2,Mary Williams,Corporate
05-02-2023,Central,Michigan,Warren,Technology,Machines,559.31,172.07,4,Mary Martinez,Consumer
06-02-2023,West,Colorado,Aurora,Office Supplies,Paper,67.04,8.66,3,Anthony Williams,Home Office
06-02-2023,East,Massachusetts,Boston,Furniture,Bookcases,1966.13,247.53,6,Thomas Jones,Corporate
06-02-2023,East,Pennsylvania,Philadelphia,Technology,Copiers,9476.6,2116.35,9,Jane Smith,Corporate
06-02-2023,South,Tennessee,Nashville,Technology,Phones,3385.4,1054.8,5,Mark Anderson,Consumer
06-02-2023,East,Pennsylvania,Philadelphia,Technology,Phones,1908.89,241.66,5,John Jackson,Home Office
06-02-2023,Central,Michigan,Grand Rapids,Technology,Accessories,3855.09,678.25,4,Matthew Taylor,Corporate
06-02-2023,West,Arizona,Mesa,Technology,Phones,576.86,209.6,5,Daniel Gonzalez,Home Office
06-02-2023,Central,Texas,Dallas,Furniture,Furnishings,396.81,110.19,2,William Jones,Home Office
06-02-2023,Central,Michigan,Grand Rapids,Technology,Machines,2214.02,322.67,5,Christopher Moore,Consumer
06-02-2023,Central,Indiana,Fort Wayne,Office Supplies,Storage,837.94,225.26,8,David Gonzalez,Consumer
06-02-2023,East,New York,Rochester,Office Supplies,Paper,436.77,202.95,3,Anthony Martin,Consumer
06-02-2023,West,Arizona,Phoenix,Office Supplies,Storage,164.2,52.8,2,Mary Jackson,Consumer
07-02-2023,East,Massachusetts,Boston,Office Supplies,Envelopes,228.73,41.78,2,Christopher Jones,Corporate
07-02-2023,South,Virginia,Virginia Beach,Office Supplies,Paper,372.4,-69.46,3,Anthony Jones,Consumer
07-02-2023,South,North Carolina,Charlotte,Office Supplies,Paper,247.58,109.92,2,Andrew Davis,Corporate
07-02-2023,Central,Illinois,Chicago,Office Supplies,Binders,40.71,14.59,4,Andrew Jackson,Home Office
07-02-2023,East,New York,Buffalo,Technology,Copiers,2017.63,-103.26,3,Paul Lopez,Corporate
07-02-2023,East,Massachusetts,Boston,Technology,Accessories,1376.92,359.17,2,Robert Miller,Corporate
07-02-2023,East,Pennsylvania,Philadelphia,Furniture,Chairs,1794.4,197,3,Mary Lopez,Home Office
07-02-2023,South,Virginia,Virginia Beach,Office Supplies,Storage,260.34,108.42,2,Steven Miller,Home Office
08-02-2023,Central,Illinois,Naperville,Technology,Copiers,1685.28,410.97,4,Thomas Jones,Home Office
08-02-2023,South,Tennessee,Memphis,Technology,Copiers,4168.01,1578.21,9,Matthew Jones,Corporate
08-02-2023,Central,Wisconsin,Madison,Technology,Accessories,3310.3,-665.63,6,Charles Miller,Home Office
08-02-2023,South,Florida,Tampa,Office Supplies,Art,238.64,72.06,6,Daniel Martin,Consumer
08-02-2023,West,Arizona,Mesa,Office Supplies,Binders,603.14,204.62,7,David Gonzalez,Corporate
08-02-2023,East,New York,Rochester,Office Supplies,Art,79.92,34.09,2,Andrew Martinez,Corporate
08-02-2023,Central,Indiana,Indianapolis,Technology,Copiers,994.34,137.02,2,Robert Gonzalez,Home Office
08-02-2023,South,Georgia,Columbus,Furniture,Bookcases,575.62,-79.97,2,Richard Jackson,Corporate
08-02-2023,East,Pennsylvania,Philadelphia,Furniture,Furnishings,3571.36,1345.37,6,William Williams,Home Office
09-02-2023,West,Colorado,Denver,Furniture,Furnishings,1116.18,403.47,3,Mark Garcia,Home Office
09-02-2023,South,North Carolina,Raleigh,Office Supplies,Art,201.63,75.98,2,Thomas Smith,Consumer
09-02-2023,South,Georgia,Atlanta,Technology,Phones,1327.76,377.11,4,Joshua Gonzalez,Corporate
09-02-2023,West,Arizona,Mesa,Technology,Phones,6329.39,1020.73,6,Matthew Brown,Home Office
09-02-2023,South,North Carolina,Raleigh,Technology,Copiers,1530.58,289.76,3,Jane Martin,Corporate
09-02-2023,West,California,San Francisco,Furniture,Furnishings,1207.74,260.54,4,Daniel Williams,Corporate
09-02-2023,East,Pennsylvania,Philadelphia,Furniture,Tables,864.18,-188.45,2,Jane Taylor,Home Office
10-02-2023,Central,Texas,Dallas,Furniture,Bookcases,1536.19,-177.57,5,Joseph Martin,Consumer
10-02-2023,East,New York,Buffalo,Furniture,Tables,787.57,260.85,2,John Smith,Corporate
10-02-2023,South,Virginia,Richmond,Technology,Phones,5624.21,1865.32,6,Richard Martinez,Home Office
10-02-2023,West,Washington,Seattle,Furniture,Chairs,453.75,93.23,5,Richard Taylor,Corporate
10-02-2023,South,Virginia,Virginia Beach,Office Supplies,Art,49.58,23.1,1,Mary Gonzalez,Corporate
10-02-2023,South,Georgia,Columbus,Technology,Phones,455.13,-94.21,2,Joseph Johnson,Consumer
10-02-2023,West,Washington,Seattle,Furniture,Chairs,1910.84,935.4,7,Mary Smith,Home Office
10-02-2023,Central,Wisconsin,Madison,Furniture,Bookcases,3077.4,357.37,6,John Davis,Corporate
10-02-2023,West,Arizona,Phoenix,Technology,Machines,486.07,105.1,3,Christopher Brown,Consumer
10-02-2023,East,Ohio,Cleveland,Furniture,Tables,1175.09,360.13,2,Steven Jones,Consumer
11-02-2023,East,Pennsylvania,Allentown,Technology,Machines,2638.6,-178.75,6,Andrew Jones,Home Office
11-02-2023,East,Pennsylvania,Pittsburgh,Office Supplies,Appliances,51.22,24.16,1,Donald Davis,Corporate
11-02-2023,Central,Illinois,Aurora,Furniture,Furnishings,958.93,426.29,5,Joseph Johnson,Home Office
11-02-2023,South,Georgia,Atlanta,Office Supplies,Paper,219.03,82.26,5,John Williams,Consumer
11-02-2023,East,New York,Rochester,Technology,Accessories,1173.57,169.15,1,Steven Martinez,Consumer
11-02-2023,West,California,Sacramento,Office Supplies,Appliances,62.21,9.5,2,Anthony Jones,Consumer
11-02-2023,West,Washington,Spokane,Technology,Phones,1033.3,232.36,1,Richard Garcia,Corporate
11-02-2023,Central,Michigan,Grand Rapids,Technology,Phones,833.89,410,4,Matthew Smith,Corporate
11-02-2023,Central,Illinois,Aurora,Technology,Phones,3284.79,944.69,8,Andrew Moore,Consumer
11-02-2023,East,Ohio,Cleveland,Furniture,Tables,425.64,166.12,1,William Jones,Home Office
11-02-2023,West,California,San Diego,Furniture,Tables,429.62,110.54,2,William Smith,Corporate
11-02-2023,South,Florida,Tampa,Technology,Machines,820.3,108.59,4,John Jones,Corporate
11-02-2023,South,Georgia,Columbus,Furniture,Tables,405.55,137.95,3,Mary Jones,Consumer
12-02-2023,Central,Michigan,Grand Rapids,Furniture,Bookcases,1290.09,468.13,4,William Lopez,Home Office
12-02-2023,South,Georgia,Augusta,Office Supplies,Storage,404.86,112.34,4,David Thomas,Consumer
12-02-2023,West,Washington,Spokane,Office Supplies,Binders,254.9,34.57,4,David Johnson,Corporate
12-02-2023,West,California,San Francisco,Technology,Accessories,2200.4,1087.01,3,Charles Jones,Consumer
12-02-2023,South,Florida,Miami,Technology,Copiers,1984.06,963.46,2,Paul Martinez,Home Office
12-02-2023,East,Massachusetts,Worcester,Office Supplies,Art,574.84,147.74,4,Joseph Martinez,Corporate
12-02-2023,South,North Carolina,Greensboro,Office Supplies,Art,564.55,257.63,4,William Jones,Home Office
12-02-2023,Central,Michigan,Detroit,Office Supplies,Envelopes,51.62,19.03,2,Donald Miller,Home Office
12-02-2023,West,Washington,Tacoma,Technology,Accessories,867.59,262.07,2,Mary Martinez,Home Office
12-02-2023,West,Colorado,Aurora,Furniture,Chairs,2245.17,1079.25,4,Richard Martinez,Home Office
13-02-2023,East,New Jersey,Newark,Furniture,Furnishings,777.19,346.85,5,David Johnson,Consumer
13-02-2023,Central,Michigan,Warren,Furniture,Furnishings,518.48,69.19,1,Robert Smith,Home Office
13-02-2023,West,California,Los Angeles,Office Supplies,Envelopes,235.01,113.27,6,Christopher Brown,Consumer
13-02-2023,South,Georgia,Atlanta,Furniture,Furnishings,919.37,316.27,2,Charles Jones,Corporate
13-02-2023,Central,Wisconsin,Milwaukee,Technology,Copiers,988.09,-179.31,2,Daniel Jones,Home Office
13-02-2023,Central,Texas,San Antonio,Furniture,Chairs,1891.02,665.66,5,Andrew Moore,Consumer
13-02-2023,East,New York,Buffalo,Furniture,Chairs,802.36,-80.58,5,Anthony Davis,Consumer
13-02-2023,East,Ohio,Columbus,Office Supplies,Binders,253.2,58.13,4,Mary Garcia,Corporate
13-02-2023,Central,Texas,Houston,Technology,Copiers,2002.94,867.97,3,Jane Anderson,Home Office
13-02-2023,Central,Wisconsin,Milwaukee,Furniture,Tables,600.94,244.22,3,Steven Gonzalez,Home Office
13-02-2023,South,Tennessee,Nashville,Office Supplies,Appliances,780.87,367.87,6,Daniel Gonzalez,Consumer
13-02-2023,East,Pennsylvania,Philadelphia,Furniture,Tables,193.13,-32.04,3,Christopher Miller,Consumer
13-02-2023,South,North Carolina,Charlotte,Office Supplies,Envelopes,263.62,63.15,3,Andrew Moore,Home Office
13-02-2023,East,New Jersey,Newark,Technology,Copiers,1419,-126.64,3,Anthony Martin,Home Office
14-02-2023,East,New York,New York City,Technology,Accessories,3405.3,-508.71,3,Andrew Anderson,Home Office
14-02-2023,Central,Illinois,Naperville,Technology,Copiers,3399.78,1334.73,4,Mary Smith,Consumer
14-02-2023,East,Massachusetts,Boston,Technology,Phones,1460.4,689.96,4,David Jones,Consumer
14-02-2023,West,Colorado,Aurora,Office Supplies,Paper,81.21,24.01,2,Matthew Martin,Corporate
14-02-2023,South,Virginia,Richmond,Technology,Phones,768.7,-95.64,3,Richard Garcia,Corporate
14-02-2023,West,Colorado,Denver,Furniture,Furnishings,1778.27,257.97,4,David Garcia,Consumer
14-02-2023,West,Arizona,Tucson,Technology,Accessories,2088.72,969.49,3,Thomas Martinez,Consumer
14-02-2023,South,Virginia,Richmond,Technology,Phones,4260.61,1228.05,4,Steven Taylor,Consumer
14-02-2023,West,Colorado,Colorado Springs,Office Supplies,Paper,585.19,194.04,5,Richard Rodriguez,Home Office
14-02-2023,Central,Wisconsin,Milwaukee,Furniture,Chairs,2333.95,829.68,4,Daniel Thomas,Corporate
15-02-2023,South,Florida,Jacksonville,Furniture,Chairs,910.19,357.16,2,Andrew Smith,Corporate
15-02-2023,Central,Illinois,Chicago,Furniture,Bookcases,437.39,79.48,1,Paul Johnson,Consumer
15-02-2023,South,Tennessee,Knoxville,Technology,Accessories,973.74,402.71,3,Thomas Taylor,Corporate
15-02-2023,West,Colorado,Aurora,Furniture,Furnishings,871.31,418.22,4,Paul Wilson,Consumer
15-02-2023,West,California,Sacramento,Furniture,Tables,1416.97,631.47,3,Mary Garcia,Consumer
15-02-2023,Central,Illinois,Chicago,Furniture,Bookcases,2997.15,-178.93,6,Joshua Rodriguez,Consumer
15-02-2023,West,Colorado,Aurora,Office Supplies,Envelopes,324.74,136.14,6,John Jackson,Consumer
15-02-2023,East,Massachusetts,Worcester,Technology,Phones,1586.39,264.12,3,William Smith,Home Office
16-02-2023,East,Massachusetts,Boston,Furniture,Furnishings,329.75,108.82,1,Donald Miller,Home Office
